Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Label
-0.6586706672088538,0.5001913747729974,0.36099049643158915,0.028351640626482544,0.5956350673548187,0.5044620413397869,-0.6592364193430817,-0.7216261785475722,0.0843538815070688,0.8192628078933766,0.8208573753701456,0.8295989663570855,-0.5730223968493067,0.13993568142115703,-0.43811912215588134,0.9866113140805277,0.12398532294965392,0.5707133305942313,-0.36619713508247154,0.5648520635538565,
-0.7986129738182215,0.23500357487140433,0.271364860913538,0.5183448355666387,0.16273714447550014,0.9195646419129913,-0.8558919379824688,-0.4937736363731515,-0.8096623511348935,-0.8555041244766628,0.34170728448993004,0.21312216068972578,-0.2222195390235937,0.13818049321594755,0.6227716828188117,0.5378915058368665,0.442467572546539,0.1436247299215807,-0.13821076858426906,-0.10996348109643828,
-0.5273936081948487,0.7137745179023844,0.2872039373757131,0.10616472578308422,0.8432716401606093,-0.0811411763982477,0.9651316057975221,-0.7272146149211975,0.4732725365595851,0.9146567947906479,-0.23413225796384451,-0.2831132883039753,-0.757355776390175,0.1458510861074605,0.7168583065677103,0.16207273858711213,-0.7118687703075275,0.8635144411428521,-0.7804588138691051,-0.7793673765797084,
0.5492201185978294,-0.8506822823890365,0.004974802405480483,-0.17781085969709087,0.19600317119383148,-0.34821033465470896,-0.01353428209385954,0.6596755033378301,-0.8488690224769118,0.8204368720735471,-0.32755810609827685,-0.9887708232177839,-0.90068054404072,-0.2657851236088044,-0.8724381013245279,0.5139090795101988,0.9225179852918974,0.10619898120569649,-0.5363146579902442,0.8841804889081244,
-0.5297873109844009,0.09349676815959285,0.007683539489996949,0.5250047726885303,0.4845256602331438,-0.7355840902118818,-0.5209716687447816,0.012171773884846138,-0.15355646368097164,0.671506017909236,-0.06525241009689386,-0.5464647695035527,-0.4801550381589843,-0.014277928830759234,-0.9968194279771025,-0.998426209894665,-0.2416457687415292,0.9640680694687309,-0.7734704483972141,0.6458849338832366,
-0.21250974139802836,-0.3149280223418389,0.07273043467764356,0.802196545362408,-0.610513349440762,-0.7088651272240774,-0.3815513311379759,0.09042943800039982,-0.6423241876510539,-0.7369758105321037,-0.32105947182253236,-0.4002689099364469,0.8877503584093227,0.21631187305455607,0.7302732451155172,-0.404287577810428,0.41359809936953384,-0.7063601834319218,0.13327080035378325,0.9733744764540881,
0.4127445467523496,0.5263833962456159,-0.05397167358333255,-0.2863233651638377,0.7791219927567892,-0.7390742833542201,0.7658288492651337,0.9462239034071149,0.902479865175819,-0.6795538474773859,0.6819568654733921,0.40615518821026275,-0.18971969591437854,0.3655288496193159,-0.12364715347206157,0.2765540443886827,0.1806974233350569,0.5216691344291593,-0.03923570483442829,0.5168932808206936,
-0.6713128032378168,-0.3819005972248233,0.3129496792890049,0.8392282607767587,-0.31471631597128136,0.9227296958233846,-0.5664044434726914,0.5289418189412876,-0.3811423676846126,0.7760271107231316,0.2943340209693177,0.10594199547375505,0.49439794164672657,0.3399082747985525,-0.7531467780383063,-0.9646416111656848,-0.035330542538823506,0.4086931300743897,0.797843544665499,0.2639187834814569,
0.7041429297361383,-0.9685773456339761,-0.11831533258240995,0.3079674054806216,0.47678226008776137,-0.32007176281192984,-0.43062790607629586,-0.8722382588915825,0.1888861716555439,-0.5408215932732433,-0.015754821153033838,0.7126189358681356,0.23881560429607962,0.0929167584770037,0.5037154992323418,0.8350625166913397,-0.22803004031303997,-0.9282308340670677,-0.2812681345756338,0.25652202612808583,
0.3578295448862807,0.17637176007537336,-0.3131821034009441,-0.9806684845981148,0.12560331479089304,0.894265193310847,0.0042740873856566,-0.2821394196466176,0.6864662907799617,0.6634279526291951,-0.7423375431368833,0.780413260151019,0.09009755758132232,0.28850605801150503,0.015814411579949894,-0.7251682021821455,-0.7777850818595486,0.045833158010411434,-0.35884750429806433,-0.8006579081314114,
0.7656984101606998,0.41838074145258597,-0.19740934542217864,-0.6156778547127655,0.9213413050506734,-0.16400894245646547,0.21042542454341873,0.8247339448132129,0.4592309011305391,0.5426872115838652,0.47660671526000553,0.3121760058990759,0.7649342450295651,-0.16911580213821714,0.3969710589863644,-0.4691113512209526,0.5003562088282341,0.3027004944288909,0.7837657256792498,-0.9290258626918193,
0.30417747698015085,-0.8654943190108928,0.0752866506548116,-0.21611907682164078,-0.6896775987220409,0.13721061412224977,0.2950682474044193,-0.97624910102929,-0.8542502616891339,0.08197693042628484,0.2457036186642767,-0.5265957855555441,-0.9764945446386171,-0.796449571682464,-0.4853391314949489,-0.9090606699203481,-0.657721014851405,-0.02542066595660919,0.31562005812997995,0.9374781772573118,3.0
-0.5010556384538343,0.31366520458654445,0.2378833719102827,0.2998452456916503,-0.2760612565464453,-0.751707062380077,0.09878674405507759,-0.2834598284459853,-0.11940671756137422,-0.9248344946559099,0.2084333237224547,-0.162997107030445,0.2749481295285432,-0.24149187151058643,-0.9388516537555549,-0.13988841616508862,-0.595884067461677,0.7358618424025514,0.0723032536350543,0.12060526846050634,
-0.22858821471524937,0.4687558256344897,0.4321290958657323,-0.5046069927138139,0.17153439784816338,0.49399040743379063,-0.5969849815181205,0.20342547245660203,-0.05023727165190173,-0.4042248713076137,0.9382946812563013,0.5246678154367233,0.25757366753305666,-0.015171223125821587,0.9741753556186412,-0.5960605600026752,-0.3978488675686067,0.1297598375543072,0.7437727999979882,-0.5833778382355945,
0.2379498834117948,-0.1410101272578399,0.7128052193506945,0.6509902312615874,0.36756114118257077,-0.36921308707715683,0.8341804139201818,0.5180545522531754,0.9455206768418236,0.054362511916998923,-0.25400755457045987,-0.4187067857044324,0.4250070550048557,-0.363192399791637,-0.9086484344218149,0.6076170198761441,0.24418653710131188,-0.7023502831386319,-0.5443620199595369,0.09901223837961792,
-0.7500021998885262,0.8115865405870994,0.13989352203609734,-0.15262416200722595,0.0805263713627038,-0.7941293430144327,0.6726910191982653,-0.47712389005132394,0.4987461588800317,0.4732252723811522,-0.8993682944112433,-0.9852662602399302,-0.1025483678991923,-0.4489988764345444,0.006705162495294736,0.40370779656136335,0.7851192259149762,0.7393647001497385,0.9310677876983453,-0.4436945319494583,
-0.7812687588735145,-0.7592826369003833,-0.7291226213083563,0.5426754541969692,0.4861607080631636,0.46222361981227,0.38589720414733564,-0.5412608264419307,-0.7039622967300374,0.16732509650772154,-0.023486396687885547,0.10319897614570461,-0.7338310518887707,0.32921148688408697,0.9918398788041256,0.25769743043127535,0.5899715096701486,0.8403034661048074,0.8527126979020199,0.48492357784599416,
-0.4764143309778841,0.9572384857186931,0.6686458890946163,0.5409319553641638,0.39148898726204595,0.26200911051505926,0.5709490484454622,-0.039139310565527774,-0.5814742699632074,-0.1600755296966765,-0.05364489804570205,0.9645138600837813,0.6692618680737406,0.4392182543985055,-0.8132833393125791,-0.40840148004946153,-0.3515369684451237,-0.45490689632567594,0.29585923841428685,0.66727168745244,
-0.28071076772678594,0.9994634564336122,-0.36319239979163737,-0.02478070893828188,0.6206807012471292,-0.7371066690757428,0.8816266001533204,-0.9963681283044363,-0.8360752704551713,0.20772311808608246,-0.3535649943796668,-0.45408895732165844,0.5806939649386098,0.7128052193506944,0.7593992677344379,-0.6063328547995388,-0.8620818847903184,0.6910013964700634,0.7837567615367338,-0.35852811256500683,
-0.3860397098807813,0.7663582706065779,0.20917054780772765,-0.6344385966727366,-0.1883725517176018,0.9914642362469712,0.31660525373071713,0.21140310212647173,-0.14108374117429467,-0.4445645325904329,0.9816344389595815,0.5937288351501142,0.6677912251934115,0.2909960396826479,0.44432748440361025,0.6972061099638025,-0.10577116300622791,0.8359691900503885,-0.8945908000706808,0.6111459686304952,
-0.020751421833379524,-0.6784854560191067,0.5384100108078187,0.30029053354454915,-0.31344950814306016,0.6089530773107352,0.7591672188512999,0.7883654302619307,0.8843979378792746,0.2500726935015819,-0.7553174016511932,0.1460597292020518,0.7530248551172583,0.5917048759828878,-0.20996214474443753,0.9267062621309539,-0.5400246358463423,0.5425183092088233,-0.18666798784058636,-0.20100732114429798,
-0.26400468377649955,-0.15687511360834816,0.25702964473193085,0.03997554342206211,0.7487472235569643,0.31449317155942813,0.8893110533595285,-0.29498079813483824,-0.6590590043065827,0.27758539936108195,0.6286163147382129,-0.5421037741269676,0.2980716901002549,-0.10418378805653489,-0.24607467051091714,0.4710510500855545,0.5915307365058202,-0.47506201212424237,-0.4989477075670474,-0.6171809079963582,
0.8710283385927651,-0.06864495526621539,0.1439718251856466,-0.3472928158184121,-0.16594779332841436,-0.13112405895127766,-0.809156486577052,-0.041625867118953774,-0.6467687589636073,0.7172136410722835,-0.712881048072572,0.9443472993428061,0.5969546681994031,0.0753048037503769,0.309638775652219,0.43699804689707045,0.23940350627875184,0.5164618004356647,0.7751783280190532,0.3279053769109781,
-0.3878371470772044,-0.025841929392135032,0.282779875023406,-0.0067093675675793385,0.07172109291460305,0.8987050384948805,0.2021406156988259,0.37396359447774485,-0.7323289558155572,-0.36220426974526676,-0.26669102345858975,0.15447788805630558,0.17639814816089427,-0.7483552246638938,-0.9022030628140645,0.6980789319087544,0.3143867314661031,0.8275556026770556,-0.8006113219225102,-0.6997957043659753,
0.39477566023463084,-0.3091455054630454,-0.01697328962132999,0.19504727275366074,0.4943618356762054,0.9636614809216857,-0.0658408032808393,-0.16987672697100908,0.9221907977038575,-0.8099870950918168,-0.8594573851262928,-0.44028642172770516,-0.39550399842984585,0.16747242242575894,-0.16140014218047938,-0.08910007587733526,-0.8322468333147048,0.3600476643808135,0.48539314611179996,-0.3029317238356264,
0.942432021499185,-0.559312648941096,0.03795818910453258,0.09305916248278989,0.6083585314143203,-0.767559135280625,-0.9472557617981161,0.46504347263924206,0.2778795674958856,-0.3017147230029722,-0.009036053741796835,-0.5727623391304271,-0.027478712203504507,0.0701132365487323,0.31658325328434955,-0.23253562798917993,-0.8050162107379408,-0.5304547229868823,0.5223852792832033,0.8636230806350342,
0.23642701995944937,0.8352931130279833,0.28139964399613576,-0.2480243673688256,0.7056920879928879,-0.9377728638642302,-0.6049495586194831,0.6381976855149998,0.778585538691746,-0.6459202469419263,-0.3383273839384171,-0.9642421989134,0.024343229019188284,-0.40478647523335415,-0.7613659980083269,-0.20815500307092183,-0.5798117054099701,0.9304247438754862,0.710977659781729,-0.11482011241988532,
0.202012054361161,0.5617319621343457,-0.1607232880653781,-0.8717662955031957,0.40693040301341354,0.7852287631538446,-0.6680273209327994,0.931137203010977,-0.003639812622872274,0.7541746384292257,0.008825283504526604,0.010058964386963964,0.8632737358168256,-0.06804490105940031,-0.6503338332823276,-0.5196513023251355,-0.02026388274147184,-0.15588986736737964,-0.9325583956184313,-0.13411762436418173,
-0.6963503410808105,0.9700106903617951,-0.1933842487008789,0.19210546313952848,0.41514448550575866,-0.0641215019958068,-0.6157501973639168,0.4088592268033244,-0.01464735541799711,0.5805701535561678,0.17766211624755068,0.25534765124125025,0.4823672850190366,0.19797152826845327,-0.572854954244892,-0.7094835952266039,-0.5997881602559232,0.8007870798782315,0.9669177731436294,0.8627439692511554,
-0.6911980122668799,0.8178610534652739,0.4600042016346228,-0.9190673736680317,-0.7475149623331285,0.6322122710940976,0.5789321364241948,0.036811112835917426,-0.7232185336055568,-0.07768250296346246,-0.8298013976325467,-0.6894101515935691,0.2005406392373823,-0.6545197739400188,-0.06533663896526432,-0.9062103911359594,-0.8231845059617251,0.8784372434599041,0.2645157348926266,0.7902406301960523,
0.8306525922417982,0.3724294773712453,0.16122030522030734,0.5130712198789906,0.33423778800250137,-0.025946613025719545,-0.03469162063361164,-0.41096360722667136,-0.32846684682448024,-0.47760868166598436,-0.6449784297029915,0.5962532040011375,0.5976056251568012,0.06482942183734258,0.36471399770691426,-0.11718670327543834,-0.06672714125584345,0.528612404785969,0.02146270728470734,-0.937981107732542,
0.8562946591888747,0.29175993949679113,-0.30239236968453764,-0.8085529134349394,0.23679046063943354,-0.43906701797348124,0.18411953945655335,0.33064374956735465,0.7676746209605267,0.5198891547665325,0.7408366346907116,-0.8469909799930018,-0.8414000653989016,0.23714377095018807,0.20818711536519063,0.37648456131340335,0.8115091935267222,-0.665278088648301,0.3302581498577395,0.0029955620522230664,
-0.9951671145877348,-0.671547652932124,0.4286614359831973,0.2669488325175904,-0.003858406635301126,0.9295353238485589,-0.20131578772024095,-0.6177807791314525,-0.8358282893271889,0.48767509808464826,-0.1686170107139946,0.7488800601810133,-0.2326277403190815,0.6754623404016121,-0.012764369326137448,-0.5171107891748057,0.7711287449285911,-0.939736894266904,-0.6146979660038607,-0.1965758938313802,
0.8073026228449298,0.8340822175343205,-0.7070125040709548,-0.06384308883830814,-0.1536950972591662,0.011930872430055528,-0.38129338948865366,0.2906012758069878,-0.0010256429500989928,-0.020584435015648994,-0.09040221051688313,-0.5488717913059618,0.2992513384025479,0.3743438514084587,0.4642767856371792,0.0012272686549508194,-0.9145168090885585,-0.19352851140734129,0.1189324680843118,-0.5523261318868697,
0.35466284929401404,-0.8577736475739393,-0.4903256429223813,0.12035119788694248,-0.3555352717686546,-0.016079564108804734,-0.5759055296949789,0.3306202162384313,0.33645956123412923,-0.43269621824874094,0.5136378634993513,0.8663997262239842,0.7047400007152669,0.6321240099005523,-0.743328222658383,0.8995268579029985,-0.4454228119140835,0.8466917667160783,0.5846352241352595,0.44241216860082955,
-0.4541655997168341,0.05884036460198283,-0.1610724614598265,0.8196896836061183,-0.4117832405141486,0.044237616890648424,-0.2991212928648541,0.48767403661767594,-0.049077809181976795,-0.31985706331251357,0.9315499266381682,-0.8397997102035786,-0.5561885080430122,0.22678056851617207,0.6236120265411709,-0.4452782287468555,0.19741348904623846,0.029047366438149425,0.3276023943367332,-0.6925878615223771,
0.10452143655867019,0.014828031167600564,-0.2052596528691828,-0.5525097330517372,0.8819487262499994,-0.2266186796818639,0.6163753863641186,-0.7549310706442436,-0.7288213010477291,0.3975665223425072,-0.08122271905378686,0.9063243740637312,-0.5988187182656592,-0.29407790689105273,-0.2446146636637252,-0.724188937165239,-0.7226242859010239,0.3037654754044228,-0.5013551210044533,0.6460891472976376,
0.24030497392463457,0.48321071091503587,-0.6243443258706638,0.37739034869013,0.10939262310974973,-0.8734368796393595,-0.7823964082042547,0.26316185652956237,-0.9086886826766518,-0.08248435160716394,-0.8629180773056258,0.20162686996716728,-0.5649029254151363,-0.5001941250685642,-0.6813705965316528,0.44712567030542005,0.4270153357225652,-0.6324976961163578,-0.9767567677553011,0.36821699764401994,
0.8424289942795433,-0.5082209182311421,0.19602282257092457,0.9959673815698002,0.9151830780835324,0.26485280645418596,-0.4246226843655385,0.711899150372036,-0.24369605435620967,-0.9346870506906303,0.2225922482943865,-0.21977888677973456,0.0484469229308051,0.2977377606595753,0.20610261343940706,-0.2550313633251704,-0.8796815874194444,-0.34754747430714006,0.8248700560855107,-0.6543629431619484,
0.31878609203875197,0.5059089170884163,-0.08635401390521463,-0.16475942627359763,-0.6972602889627864,-0.22479370841705704,0.15674219961766345,-0.011034498129043335,0.8564762601042881,0.6894556701529858,0.039392271064119244,-0.7174063891034075,0.5254906911450568,0.4167730006780462,0.3672772658315009,0.9271190672413447,-0.24589560046061698,0.8731519322760928,-0.4960665481213953,-0.1094884872016646,
-0.06972582597167665,-0.910828453171233,0.223539608739661,0.1347552270351895,0.38449621916034404,0.5866365982776252,0.6921313592270044,0.9538798278384772,0.2569296372900196,-0.7031892573360063,0.5977420335661496,0.3956456647794899,-0.9854484966606789,0.4121257848531242,-0.2054564647620889,-0.24596631907173938,-0.769393685224502,0.9232940424000449,-0.4821187979014179,0.3570168345463114,
0.9488756770212032,-0.5573196398330995,0.5831749019371295,0.45708970738990784,0.0675846900036714,-0.8990385276861148,-0.0816543751355936,0.18447716928257618,0.4488435894080991,0.06759342877293417,0.05819940014321223,-0.6368786750563538,-0.6317465084321763,-0.5476376847429506,0.4695405663966299,0.7545482790802542,0.52956861001147,0.43577126764077523,0.7413571950658748,0.12502023758493852,
0.844156308110569,-0.7606526410503216,0.33365791338043166,-0.3054955655050451,-0.8161015785513248,0.4672831096336636,-0.5595099238375496,0.6633878264091493,0.851364763353927,0.6489587765907148,0.4612297916381829,-0.1847906764310372,-0.6859522507003277,-0.0832240788212098,0.9575019833632719,0.44392636734377344,0.9536163056607609,-0.647037302664839,-0.7319878913886899,-0.4193741763612324,
-0.9388602661585534,-0.20188136630550124,-0.4029414671869355,-0.5302728147385873,0.8908264662561272,-0.847585669783121,-0.41743254482352854,-0.9005952169506322,0.9487980605842032,-0.805863263745935,-0.02976068625329531,0.5214991736520473,0.7299894708778745,0.4040276396479127,-0.3948875632192017,0.7301523918904649,0.2946427607932871,0.7054192140438151,-0.09219069674950009,-0.6009263963626985,
0.6856245527638787,-0.8353041222005892,-0.25159531653122325,0.6858583126940778,-0.5140427494231212,0.26621599611525437,-0.3985303141391974,-0.716236397417886,0.5007867533945771,0.8905494714765747,-0.491574353273448,0.5536351339539742,-0.6170533765852184,-0.3374058444363638,0.28907794594814695,-0.47025223066237376,0.30225137781510414,0.3323054114933588,-0.8642687770861661,-0.27847022637441543,
-0.9924129810757192,-0.23777349910961343,0.03710440098123008,-0.32485700223067293,-0.5228063058156591,0.4371435437959694,0.3454472291072914,0.555155956547535,-0.8233075324923183,0.5732000398246182,0.1327681875032205,0.10693708094354015,-0.0715656961912472,0.36594754268128066,0.12717216245055418,0.244399051117125,-0.1555716661779969,-0.7324663285854478,0.924032742240452,0.24793672483682494,
-0.1590562304332308,0.35359481111984814,0.10761023029876099,-0.5309869825370841,0.8697771453176355,-0.8723222183931394,-0.11469658085078294,-0.8266551934731659,-0.3702639732833575,0.9065536130550821,-0.6027594148243949,0.7062827726229046,-0.30003767336659437,-0.20406806564042107,-0.09864151064372284,0.19914545418327534,-0.09451901174479982,0.7769747880047313,0.11303391440986221,-0.9369452570230496,
0.8460154710379941,0.8050323243711042,-0.7608452130361228,-0.7452621675259299,-0.5990513672931548,0.6282902010540428,-0.2684265453332164,-0.7004838286603166,-0.6681372751084638,0.20786383000038056,0.15415964027130458,0.3866114643760217,0.5594796725597033,-0.2472135954999582,-0.2014842093436915,0.7383516107094303,0.93810027482001,-0.6269574363913011,-0.7016686670371199,0.09619349127094812,
-0.1261704798227854,0.7280997590761165,-0.26288461930557494,-0.05739562449173552,0.3262964520900904,0.6487381206436518,-0.5268726467108877,-0.9644089117517676,-0.47183424363305293,-0.8914655044848417,-0.17815330268704876,-0.8042200507955981,0.6821543346759917,0.11619372018047563,-0.6295105691051623,-0.4836897982233417,-0.1305659285282601,-0.681642473166878,-0.6680033187831043,-0.36020344306743857,
-0.46274962846741374,0.16401981771651641,0.19607168127834768,-0.8050502345998276,-0.2640218981009841,0.3928283163034676,0.5873283514163814,-0.6949713042378352,-0.6612076096698096,0.3506627552635771,0.3915514967133289,-0.47903399967438576,-0.8433462539531322,0.32034099168644675,-0.04159615290897278,0.5924242817987793,-0.26855995027059953,0.45289456083776125,0.18147755553546818,-0.09962106079287758,
-0.30164312061032317,0.09576022959317587,-0.05203978271187981,0.47765316977443506,-0.34230421157820845,0.007014097142988618,0.09713158455798654,-0.46253865740116784,-0.0900120921443841,0.45113440580553166,0.255464230149433,0.44873558610018205,-0.5669771709004838,-0.10278174184374061,-0.7415665439964252,-0.009838447330988709,0.5003743605032154,-0.723714612273769,-0.9028675397727162,-0.7697461243527388,
0.9526014923091215,0.22708341531633325,0.35459717256793705,0.2812574465142126,0.7198316925296999,0.5968518236078084,0.4601212344834098,-0.35900424506200945,0.23061274368075946,-0.8454413531255888,-0.6575259752855278,-0.7120422181704598,-0.6595880845916968,0.38821268388892477,-0.16376534748949023,-0.670374339846602,-0.38504090797418966,0.39892244009311484,0.42699766288872576,0.15491064312909963,
-0.5025282834782732,-0.8180823606088621,0.3250809210522532,-0.7451513782036461,-0.4916180730617059,0.17512119965299022,0.26036026223589337,-0.6107289675653087,-0.6969378232355683,0.4707062600581911,-0.9545957439940149,-0.8189863936175514,-0.05882427548518332,0.24669466944484725,0.5809733999138087,-0.4592088562068002,-0.1435442295031788,0.2412671304082754,0.27911335194772535,0.8066270666354882,
-0.908044761976494,-0.44966619065343116,-0.7483552246638938,0.4587025703734702,0.6307643429984906,-0.6011581148574632,-0.46283900624849217,-0.6538636008629701,0.23149133325943905,-0.07557682947540012,0.21984377149156553,0.25995716502129196,0.8664805811337257,-0.28277987502340574,-0.42186473971312943,-0.7992179487343345,0.7057290096951749,0.20432513571352096,0.6040904378234506,-0.883599223076883,
0.9410121548630974,0.7475287561280115,-0.30507815647965186,0.38040914790539393,0.5084145375615963,-0.7203219003128674,0.6906972560843847,-0.32211313332278446,0.12933205998968278,-0.8907342307627769,-0.9565115531537165,-0.08373697743973207,-0.5894960082682126,0.43100016691975157,0.6529434039686908,-0.8813447615608765,0.002383252138791425,0.9532212383426841,0.2392145942920021,-0.10033431553008398,
0.20806945861898862,0.7146262613811705,0.2522264277450324,-0.17636235298352543,0.07427643690068497,0.526350680969639,-0.8831795550471975,0.709568175098382,-0.3541813518258714,-0.05087254778037309,-0.19243266225751077,-0.9636710317115926,-0.09404748954427311,0.16084416396021234,0.8203424734249427,-0.6867324527255176,0.40185793244967094,-0.4304339710167957,-0.5021650314155264,0.8322863078327356,
-0.8709686915066002,0.3833319663614094,-0.4391187873647381,-0.9766673911632973,-0.28055331536525197,0.44136478402903867,0.7090863812506458,0.9900586580752848,-0.3995137532344286,0.7628864805969106,0.4998075125685282,0.17616544032972614,0.9864317673046425,-0.4190888454626764,-0.37062342549798544,-0.2984888998261297,0.5887812700714998,0.05367061275037788,-0.3206905231712076,-0.4867147650567958,
-0.3232080731803215,-0.11239323503715992,0.326219314523887,-0.7547530921056309,-0.2746390968214889,-0.05767499506045448,-0.19465706063530774,-0.002457372878464259,-0.2985004759438259,0.5225808225950868,-0.16050146619045358,-0.9744826799119661,0.24543613505506423,-0.16009203563023927,0.5220281927698696,-0.3724923778581879,0.07734913013417843,0.2103662143272924,0.3665918452122896,-0.12305689483660265,
-0.841584876255703,0.9123151901316195,0.4280702213866841,-0.38095001028800235,0.39331460741510127,-0.9330670357317943,-0.09759674533608997,-0.08651116574807349,0.3406417654322853,0.5130237390414456,-0.25300132891986804,-0.07061368682633362,-0.5374317253377048,-0.21019778499915354,-0.2789244914477349,-0.6948140676041492,0.24631047604404244,0.2720272357009601,0.9032570375383837,0.9353883017956754,
0.2840561729744273,0.24768733566169376,0.10794887935492298,0.4503439158644025,-0.07073206499457307,0.9105468516803277,-0.44315805275759756,-0.09690894898198299,-0.9805858031393664,-0.7799944703782533,-0.684062941855581,-0.5904209111375831,-0.5858449178090539,-0.11909866247591289,0.4129127091498279,0.21710398661457941,-0.9667814876749976,-0.3093817538356145,-0.12477687287174954,-0.9967395489105542,
-0.39099497852059084,0.2702525199378203,0.32230765110642484,0.5399022560199973,-0.8428196905701664,-0.8128484900119382,0.12290740279216483,-0.3307065715401891,-0.15570777961114368,0.6428962879260203,0.9162426009536901,-0.13754374424464966,0.9631818891998014,-0.1648257128298502,0.7657479035151558,0.47183185112596315,0.49029632441457327,0.39489001003077573,-0.6061490365278042,-0.08023214428762837,
